SPECIES	OBSERVED	GAM	See5	SGB
ABLA	0	0.000357799	1.00E-04	0.025129643
ABLA	0	0.017414021	1.00E-04	0.029581534
ABLA	0	0.004564001	1.00E-04	0.073026341
ABLA	0	0.043630972	1.00E-04	0.075721584
ABLA	0	0.110477896	0.18	0.146627392
ABLA	0	0.087206846	0.18	0.212350794
ABLA	0	0.008121716	0.19	0.037990024
ABLA	1	0.396465238	0.28	0.464549779
ABLA	0	0.80032901	0.4	0.609987885
ABLA	0	0.101077559	0.72	0.343963764
ABLA	1	0.913000152	0.72	0.904304258
ABLA	0	0.265051002	0.22	0.351351782
ABLA	0	0.667411163	0.28	0.346540142
ABLA	1	0.985872216	0.51	0.678573424
ABLA	1	0.554731141	0.11	0.254149533
ABLA	0	0.713028705	0.38	0.522519096
ABLA	1	0.207764507	0.81	0.697788821
ABLA	0	0.656446671	0.26	0.343163651
ABLA	0	0.725308702	0.7	0.501354426
ABLA	0	0.199772204	0.08	0.241117364
ABLA	1	0.730685773	0.32	0.655556685
ABLA	0	0.703338101	0.49	0.450212291
ABLA	1	0.693694097	0.31	0.386958229
ABLA	1	0.562218435	0.81	0.539473033
ABLA	1	0.649658358	0.54	0.718664663
ABLA	1	0.609233122	0.83	0.492056694
ABLA	0	0.196436707	0.48	0.189658408
ABLA	0	0.006546216	0.09	0.045579727
ABLA	0	0.027956159	0.36	0.051043278
ABLA	0	0.001146745	1.00E-04	0.033249856
ABLA	0	0.019084941	1.00E-04	0.036372315
ABLA	0	0.000822719	1.00E-04	0.040867217
ABLA	1	0.611698683	0.08	0.168128542
ABLA	0	0.009094558	1.00E-04	0.025296057
ABLA	1	0.841398455	0.51	0.466391591
ABLA	0	0.081904249	1.00E-04	0.066248293
ABLA	0	0.205280968	0.09	0.090487276
ABLA	0	0.024179891	0.2	0.087661087
ABLA	0	0.001105418	1.00E-04	0.042830151
ABLA	0	0.000889073	1.00E-04	0.032793503
ABLA	0	0.504540032	1	0.350646677
ABLA	0	0.001820556	1.00E-04	0.027278452
ABLA	0	0.000189514	1.00E-04	0.026436747
ABLA	0	0.26544839	0.51	0.367326629
ABLA	1	0.930585164	0.72	0.556954894
ABLA	1	0.976546961	0.71	0.848910178
ABLA	0	0.138471999	0.27	0.04909341
ABLA	0	0.487567949	0.58	0.245084629
ABLA	0	0.003871901	1.00E-04	0.027106523
ABLA	1	0.718228531	0.5	0.756608312
ABLA	0	0.048819785	1.00E-04	0.035696401
ABLA	0	0.253416406	0.26	0.090607489
ABLA	0	0.052147852	0.09	0.112503794
ABLA	0	0.006746058	1.00E-04	0.062248716
ABLA	0	0.005612178	1.00E-04	0.062940351
ABLA	0	0.004890004	1.00E-04	0.032874087
ABLA	0	1.00E-04	1.00E-04	0.028192765
ABLA	0	0.010489966	1.00E-04	0.091242314
ABLA	0	0.446676627	0.4	0.508695733
ABLA	0	0.130034834	0.29	0.247302614
ABLA	0	0.010740088	1.00E-04	0.027416999
ABLA	0	0.001884559	0.07	0.036094359
ABLA	0	0.097430395	0.27	0.073460849
ABLA	0	0.225697861	0.36	0.157059281
ABLA	1	0.679114346	0.29	0.268461688
ABLA	0	0.146063188	0.18	0.138736086
ABLA	0	0.005994139	1.00E-04	0.045993846
ABLA	1	0.410701225	0.38	0.180262437
ABLA	0	0.043739388	0.3	0.078261255
ABLA	0	0.001594435	1.00E-04	0.059058091
ABLA	0	0.004698322	1.00E-04	0.068813648
ABLA	0	0.018473783	0.48	0.041614223
ABLA	0	0.346983539	0.28	0.2432434
ABLA	0	0.000451676	1.00E-04	0.051369139
ABLA	0	0.008144471	1.00E-04	0.053240075
ABLA	0	0.004630707	0.37	0.031682342
ABLA	0	1.00E-04	1.00E-04	0.041798986
ABLA	0	0.493012836	1.00E-04	0.294634144
ABLA	1	0.438201637	0.18	0.418093592
ABLA	0	0.003036458	1.00E-04	0.037007629
ABLA	0	0.445974009	1.00E-04	0.347323738
ABLA	0	0.006788532	1.00E-04	0.041470088
ABLA	0	0.030290876	0.08	0.07646109
ABLA	0	0.069093063	0.08	0.086490199
ABLA	0	1.00E-04	1.00E-04	0.028979309
ABLA	0	0.012795395	0.08	0.098029815
ABLA	0	0.000239159	1.00E-04	0.031478546
ABLA	0	0.035401304	1.00E-04	0.11215819
ABLA	0	0.220707684	0.08	0.132064416
ABLA	0	0.224255567	1.00E-04	0.074649676
ABLA	0	0.005937088	1.00E-04	0.047502367
ABLA	1	0.018693058	0.08	0.054574151
ABLA	1	0.011967441	0.08	0.038670293
ABLA	0	0.026239394	0.18	0.049715851
ABLA	0	0.019918433	0.19	0.035484232
ABLA	0	0.001166382	1.00E-04	0.029804793
ABLA	0	0.366869203	0.59	0.307326397
ABLA	0	0.169747444	0.18	0.089302084
ABLA	0	0.379264175	0.28	0.181536314
ABLA	1	0.068470601	0.09	0.113143561
ABLA	0	0.005435062	1.00E-04	0.043898965
ABLA	0	0.724736423	0.84	0.663173518
ABLA	0	0.169430571	0.48	0.324338539
ABLA	0	0.178195063	0.2	0.252149943
ABLA	0	0.272882822	0.81	0.276721411
ABLA	0	0.274961524	0.27	0.226469272
ABLA	0	0.007438863	1.00E-04	0.05336331
ABLA	0	0.279151651	0.3	0.181976254
ABLA	0	0.435198431	0.8	0.512722469
ABLA	0	0.218710092	0.1	0.309462199
ABLA	0	0.248552394	0.17	0.357038931
ABLA	1	0.12106769	0.17	0.161797511
ABLA	0	0.171985577	0.7	0.422481907
ABLA	0	0.02216066	0.38	0.055969225
ABLA	0	0.025435921	0.08	0.125836399
ABLA	1	0.413589647	0.21	0.535511725
ABLA	1	0.567962991	1.00E-04	0.488279964
ABLA	0	0.300118582	0.59	0.352458369
ABLA	1	0.532954635	1	0.719920878
ABLA	1	0.875373466	0.9	0.826246147
ABLA	1	0.819703003	0.67	0.591014936
ABLA	1	0.679281243	0.61	0.617563402
ABLA	1	0.37387896	0.17	0.313498206
ABLA	1	0.836144932	0.5	0.775621525
ABLA	0	0.489174091	0.38	0.383406272
ABLA	1	0.662759894	0.6	0.573552722
ABLA	0	0.104071675	0.36	0.160033507
ABLA	0	0.291251181	0.6	0.35672814
ABLA	0	0.570221216	0.25	0.26365506
ABLA	0	0.106830336	0.28	0.199644237
ABLA	0	0.668963513	0.39	0.319227593
ABLA	0	0.000501909	1.00E-04	0.026963973
ABLA	0	1.00E-04	0.08	0.025102308
ABLA	0	0.00320635	1.00E-04	0.026056816
ABLA	0	0.213194832	0.72	0.39606007
ABLA	0	0.580530376	0.52	0.42679685
ABLA	1	0.9170619	0.49	0.703417627
ABLA	0	0.705113424	0.63	0.679033748
ABLA	1	0.584614435	0.59	0.456780975
ABLA	0	0.118259876	0.18	0.128187247
ABLA	1	0.431342367	0.7	0.342459207
ABLA	1	0.684218505	0.82	0.773883304
ABLA	0	0.000547481	1.00E-04	0.025912628
ABLA	0	0.000146214	1.00E-04	0.027970004
ABLA	0	0.001597536	1.00E-04	0.026100905
ABLA	0	0.010972759	1.00E-04	0.041362656
ABLA	0	0.003038598	1.00E-04	0.027859415
ABLA	0	0.006692201	1.00E-04	0.02581181
ABLA	0	0.001442501	1.00E-04	0.026127905
ABLA	0	0.090339976	0.18	0.0908563
ABLA	1	0.931375091	0.7	0.705621935
ABLA	0	0.003465774	0.1	0.030026969
ABLA	1	0.813554236	0.3	0.328890486
ABLA	0	0.368373498	1.00E-04	0.093024724
ABLA	1	0.067258611	0.18	0.081821581
ABLA	0	0.006564913	1.00E-04	0.023953575
ABLA	1	0.412712226	0.2	0.370815526
ABLA	0	0.000677902	1.00E-04	0.025076258
ABLA	0	0.005273896	1.00E-04	0.026077764
ABLA	1	0.119583321	1.00E-04	0.0625259
ABLA	1	0.644699749	0.48	0.145731035
ABLA	0	0.630408737	0.36	0.296440094
ABLA	0	0.2140412	1.00E-04	0.19944103
ABLA	0	0.335778312	0.18	0.173004182
ABLA	1	0.888729188	1	0.880028
ABLA	0	0.288667473	0.4	0.185821919
ABLA	0	0.007370658	1.00E-04	0.025295828
ABLA	0	0.030592258	0.41	0.063715337
ABLA	0	0.337642188	0.7	0.356506611
ABLA	0	0.001509281	1.00E-04	0.025202186
ABLA	1	0.822609045	0.62	0.704059765
ABLA	1	0.931663826	0.63	0.812467136
ABLA	0	0.064248835	0.18	0.094801229
ABLA	1	0.106057309	1.00E-04	0.054841209
ABLA	0	0.071110493	0.38	0.183029203
ABLA	0	0.124208306	0.19	0.111052368
ABLA	1	0.169490464	0.08	0.046897852
ABLA	0	0.098658127	0.17	0.08975772
ABLA	1	0.799078783	0.71	0.663264623
ABLA	0	0.001800787	1.00E-04	0.029574939
ABLA	1	0.754138093	1	0.824782915
ABLA	1	0.501849887	0.73	0.593160831
ABLA	0	0.050478352	0.1	0.087236909
ABLA	0	0.508774834	0.73	0.55031609
ABLA	0	1.00E-04	1.00E-04	0.042671693
ABLA	0	0.008063949	0.1	0.040468782
ABLA	0	0.815555229	0.91	0.88227051
ABLA	1	0.486227737	0.82	0.665407045
ABLA	1	0.809561403	0.92	0.867217709
ABLA	0	0.696861548	0.81	0.770276546
ABLA	0	0.00103203	1.00E-04	0.024924501
ABLA	0	0.351979951	0.21	0.389163242
ABLA	0	0.367025304	0.31	0.431334717
ABLA	0	0.269381401	0.53	0.236193999
ABLA	0	0.711238644	0.63	0.616137463
ABLA	1	0.932943676	0.93	0.891214222
ABLA	0	0.064835388	0.1	0.104993863
ABLA	0	0.293961788	1.00E-04	0.071993058
ABLA	0	0.025585312	1.00E-04	0.036872564
ABLA	1	0.479463545	0.53	0.288579029
ABLA	1	0.48910031	0.53	0.841601155
ABLA	0	0.000826539	1.00E-04	0.023643551
ABLA	0	0.004058374	1.00E-04	0.027674148
ABLA	0	0.169563502	0.06	0.166179115
ABLA	0	0.013541298	1.00E-04	0.05499965
ABLA	0	0.005160764	1.00E-04	0.041823516
ABLA	0	0.007020043	0.08	0.050807339
ABLA	0	0.137823441	0.28	0.145204943
ABLA	0	0.03672096	1.00E-04	0.057367143
ABLA	0	0.559799337	0.27	0.583189468
ABLA	0	0.030756377	0.08	0.044753068
ABLA	0	0.006458955	0.06	0.02910482
ACGR3	0	0.000737119	1.00E-04	0.007484395
ACGR3	0	1.00E-04	1.00E-04	0.008812538
ACGR3	0	1.00E-04	1.00E-04	0.015961994
ACGR3	0	1.00E-04	1.00E-04	0.006998731
ACGR3	0	1.00E-04	1.00E-04	0.00726634
ACGR3	0	0.942142949	1.00E-04	0.013250042
ACGR3	0	1.00E-04	1.00E-04	0.00737003
ACGR3	0	0.004026632	0.08	0.014258786
ACGR3	0	0.004799139	1.00E-04	0.013165759
ACGR3	0	1.00E-04	1.00E-04	0.017097398
ACGR3	0	1.00E-04	1.00E-04	0.024539451
ACGR3	0	1.00E-04	1.00E-04	0.007335859
ACGR3	0	0.000774284	1.00E-04	0.012095669
ACGR3	0	1.00E-04	1.00E-04	0.014361241
ACGR3	1	0.066539632	0.08	0.030692316
ACGR3	0	0.088103345	0.07	0.030140172
ACGR3	0	0.000140659	1.00E-04	0.01255818
ACGR3	0	1.00E-04	1.00E-04	0.011035535
ACGR3	0	1.00E-04	1.00E-04	0.007940425
ACGR3	0	1.00E-04	1.00E-04	0.012055239
ACGR3	0	0.000308922	1.00E-04	0.008152904
ACGR3	0	0.000388222	1.00E-04	0.013161768
ACGR3	0	0.024154752	0.15	0.023096425
ACGR3	0	0.000510767	1.00E-04	0.012745843
ACGR3	0	0.000263173	1.00E-04	0.0081247
ACGR3	0	0.219590912	1.00E-04	0.021840618
ACGR3	0	0.00019147	1.00E-04	0.008865745
ACGR3	0	1.00E-04	1.00E-04	0.007409438
ACGR3	0	0.000367555	1.00E-04	0.007103733
ACGR3	0	1.00E-04	1.00E-04	0.007299937
ACGR3	0	1.00E-04	1.00E-04	0.016814221
ACGR3	0	1.00E-04	1.00E-04	0.00739337
ACGR3	0	0.000137597	0.07	0.017543933
ACGR3	0	1.00E-04	1.00E-04	0.013499653
ACGR3	0	0.000210348	1.00E-04	0.027630974
ACGR3	0	1.00E-04	1.00E-04	0.007318412
ACGR3	0	1.00E-04	1.00E-04	0.007122379
ACGR3	0	1.00E-04	1.00E-04	0.00719243
ACGR3	0	1.00E-04	1.00E-04	0.016058966
ACGR3	0	1.00E-04	0.16	0.008320337
ACGR3	0	0.162313562	1.00E-04	0.016566334
ACGR3	0	0.006622649	1.00E-04	0.0105663
ACGR3	0	0.002970145	1.00E-04	0.052023905
ACGR3	0	0.002770298	1.00E-04	0.028813974
ACGR3	0	0.003111336	1.00E-04	0.008689573
ACGR3	0	1.00E-04	1.00E-04	0.013149217
ACGR3	0	0.477413306	0.17	0.085417379
ACGR3	0	1.00E-04	1.00E-04	0.039254455
ACGR3	0	1.00E-04	1.00E-04	0.010982189
ACGR3	0	1.00E-04	1.00E-04	0.007500223
ACGR3	0	1.00E-04	0.15	0.008648945
ACGR3	0	1.00E-04	1.00E-04	0.013786646
ACGR3	0	1.00E-04	1.00E-04	0.021205735
ACGR3	0	1.00E-04	1.00E-04	0.015016525
ACGR3	0	0.003386713	1.00E-04	0.014257053
ACGR3	0	1.00E-04	1.00E-04	0.015553354
ACGR3	0	1.00E-04	0.07	0.012827238
ACGR3	0	1.00E-04	1.00E-04	0.012845491
ACGR3	0	0.000297688	1.00E-04	0.009068642
ACGR3	0	1.00E-04	1.00E-04	0.029077769
ACGR3	0	0.002502569	1.00E-04	0.008333508
ACGR3	0	1.00E-04	1.00E-04	0.008163253
ACGR3	0	1.00E-04	1.00E-04	0.007265816
ACGR3	0	0.176528462	0.15	0.008505018
ACGR3	0	1.00E-04	1.00E-04	0.016959567
ACGR3	0	1.00E-04	1.00E-04	0.007972865
ACGR3	0	1.00E-04	1.00E-04	0.008971861
ACGR3	0	1.00E-04	1.00E-04	0.012400584
ACGR3	0	0.088676492	1.00E-04	0.027200807
ACGR3	0	1.00E-04	1.00E-04	0.012938017
ACGR3	0	0.001545602	1.00E-04	0.007245114
ACGR3	0	0.000455763	1.00E-04	0.012957922
ACGR3	0	1.00E-04	1.00E-04	0.017337932
ACGR3	0	0.054712966	1.00E-04	0.01107691
ACGR3	0	1.00E-04	1.00E-04	0.016359811
ACGR3	0	0.000152822	1.00E-04	0.008106475
ACGR3	0	0.755676232	0.15	0.014619985
ACGR3	0	0.010472066	1.00E-04	0.009166434
ACGR3	0	1.00E-04	1.00E-04	0.007601454
ACGR3	0	0.066361903	1.00E-04	0.008038537
ACGR3	0	0.115893741	0.16	0.008416102
ACGR3	0	0.000220897	0.1	0.008185885
ACGR3	0	1.00E-04	1.00E-04	0.013206922
ACGR3	0	0.001910131	0.16	0.015164379
ACGR3	0	0.001116554	1.00E-04	0.013648149
ACGR3	0	0.000289694	1.00E-04	0.007442768
ACGR3	0	0.000183012	1.00E-04	0.007499875
ACGR3	0	1.00E-04	1.00E-04	0.010602422
ACGR3	0	1.00E-04	1.00E-04	0.009853888
ACGR3	0	0.008462067	0.08	0.017205601
ACGR3	0	0.000401008	1.00E-04	0.007221178
ACGR3	0	0.003130799	1.00E-04	0.010334967
ACGR3	0	1.00E-04	1.00E-04	0.009583172
ACGR3	0	0.143990236	1.00E-04	0.012201491
ACGR3	0	0.001400681	1.00E-04	0.007335461
ACGR3	0	1.00E-04	0.08	0.007053994
ACGR3	0	1.00E-04	0.07	0.017838801
ACGR3	0	1.00E-04	1.00E-04	0.032315463
ACGR3	0	1.00E-04	1.00E-04	0.007757374
ACGR3	0	1.00E-04	1.00E-04	0.00702691
ACGR3	0	0.001345334	1.00E-04	0.019631543
ACGR3	0	1.00E-04	0.07	0.009330177
ACGR3	0	0.00074339	0.08	0.025753111
ACGR3	0	1.00E-04	1.00E-04	0.00775578
ACGR3	0	0.002689344	1.00E-04	0.008312805
ACGR3	0	1.00E-04	1.00E-04	0.018183725
ACGR3	0	1.00E-04	1.00E-04	0.007524356
ACGR3	0	1.00E-04	1.00E-04	0.007155316
ACGR3	0	1.00E-04	1.00E-04	0.014172059
ACGR3	0	1.00E-04	1.00E-04	0.01485074
ACGR3	0	0.008962303	1.00E-04	0.015519388
ACGR3	0	1.00E-04	1.00E-04	0.033693043
ACGR3	0	1.00E-04	1.00E-04	0.009948474
ACGR3	0	1.00E-04	1.00E-04	0.012549759
ACGR3	0	0.039655572	0.07	0.016508368
ACGR3	0	1.00E-04	0.08	0.013427802
ACGR3	0	1.00E-04	1.00E-04	0.010746756
ACGR3	0	0.001685049	1.00E-04	0.014250377
ACGR3	0	1.00E-04	1.00E-04	0.013380973
ACGR3	0	1.00E-04	0.06	0.00691014
ACGR3	0	1.00E-04	1.00E-04	0.01083837
ACGR3	0	0.069473231	0.06	0.018331908
ACGR3	0	0.037627306	0.08	0.019213037
ACGR3	0	1.00E-04	1.00E-04	0.023750619
ACGR3	0	1.00E-04	0.25	0.007924411
ACGR3	0	0.003069291	0.09	0.007792023
ACGR3	0	0.001218433	1.00E-04	0.009542476
ACGR3	0	1.00E-04	1.00E-04	0.008352298
ACGR3	0	1.00E-04	1.00E-04	0.01084266
ACGR3	0	0.000374154	0.16	0.007684626
ACGR3	0	0.022759851	0.34	0.010164168
ACGR3	0	0.005897983	0.15	0.029358949
ACGR3	0	0.011369211	0.17	0.153409107
ACGR3	0	0.000690579	1.00E-04	0.030466015
ACGR3	0	0.002246405	0.16	0.008023078
ACGR3	0	0.833590769	0.57	0.159074839
ACGR3	0	0.160911957	0.37	0.286621325
ACGR3	0	0.000324272	1.00E-04	0.007363667
ACGR3	0	1.00E-04	1.00E-04	0.012884979
ACGR3	0	0.365348552	0.09	0.010121934
ACGR3	0	1.00E-04	1.00E-04	0.012698954
ACGR3	0	0.005922401	0.07	0.008857548
ACGR3	0	0.910637706	0.08	0.019665352
ACGR3	0	0.001415168	1.00E-04	0.008384244
ACGR3	1	0.511790241	0.07	0.057605676
ACGR3	0	0.015678644	1.00E-04	0.009910259
ACGR3	0	1.00E-04	1.00E-04	0.008002514
ACGR3	0	0.002527789	1.00E-04	0.012309068
ACGR3	0	0.000902778	1.00E-04	0.00832016
ACGR3	0	1.00E-04	1.00E-04	0.009099773
ACGR3	0	1.00E-04	1.00E-04	0.028104161
ACGR3	0	1.00E-04	1.00E-04	0.017657043
ACGR3	0	1.00E-04	1.00E-04	0.008418936
ACGR3	0	1.00E-04	1.00E-04	0.029224182
ACGR3	0	1.00E-04	1.00E-04	0.007787868
ACGR3	0	1.00E-04	1.00E-04	0.009404645
ACGR3	0	1.00E-04	1.00E-04	0.00703266
ACGR3	0	1.00E-04	1.00E-04	0.009284454
ACGR3	0	1.00E-04	1.00E-04	0.011136407
ACGR3	0	1.00E-04	1.00E-04	0.014442506
ACGR3	0	1.00E-04	1.00E-04	0.006992582
ACGR3	0	1.00E-04	1.00E-04	0.009011735
ACGR3	0	1.00E-04	1.00E-04	0.009471441
ACGR3	0	0.000275319	0.45	0.028503497
ACGR3	0	1.00E-04	1.00E-04	0.023550089
ACGR3	0	1.00E-04	1.00E-04	0.013888921
ACGR3	0	1.00E-04	1.00E-04	0.011202313
ACGR3	0	1.00E-04	1.00E-04	0.012337964
ACGR3	0	1.00E-04	0.08	0.013986318
ACGR3	0	1.00E-04	1.00E-04	0.006979584
ACGR3	0	1.00E-04	1.00E-04	0.018106939
ACGR3	0	1.00E-04	1.00E-04	0.009468678
ACGR3	0	1.00E-04	1.00E-04	0.020678137
ACGR3	0	1.00E-04	1.00E-04	0.012685045
ACGR3	0	1.00E-04	1.00E-04	0.012792724
ACGR3	0	0.000660072	0.26	0.013062344
ACGR3	0	0.000368041	0.09	0.007258123
ACGR3	0	0.001043866	0.08	0.018506604
ACGR3	0	0.000124973	0.08	0.007590843
ACGR3	0	1.00E-04	1.00E-04	0.007785297
ACGR3	0	1.00E-04	0.08	0.007219914
ACGR3	0	1.00E-04	1.00E-04	0.010521178
ACGR3	0	1.00E-04	1.00E-04	0.013592692
ACGR3	0	1.00E-04	0.06	0.008361448
ACGR3	0	1.00E-04	1.00E-04	0.01225056
ACGR3	0	1.00E-04	1.00E-04	0.008126078
ACGR3	0	1.00E-04	0.08	0.009737974
ACGR3	0	1.00E-04	1.00E-04	0.011254187
ACGR3	0	1.00E-04	1.00E-04	0.028712705
ACGR3	0	1.00E-04	1.00E-04	0.007339094
ACGR3	0	1.00E-04	1.00E-04	0.007371425
ACGR3	0	1.00E-04	1.00E-04	0.008335017
ACGR3	0	1.00E-04	1.00E-04	0.014580291
ACGR3	0	1.00E-04	0.07	0.041480315
ACGR3	0	1.00E-04	1.00E-04	0.007588758
ACGR3	0	1.00E-04	1.00E-04	0.015398927
ACGR3	0	1.00E-04	1.00E-04	0.007216776
ACGR3	0	1.00E-04	1.00E-04	0.008461275
ACGR3	0	1.00E-04	1.00E-04	0.00862473
ACGR3	0	0.004306495	1.00E-04	0.014421511
ACGR3	0	0.000153333	0.16	0.011060393
ACGR3	0	0.000192115	0.08	0.010147209
ACGR3	0	0.009235221	0.19	0.028838621
ACGR3	0	0.53452688	0.35	0.541869321
ACGR3	1	0.838367037	0.46	0.456784374
ACGR3	1	0.486064206	0.47	0.573891143
ACGR3	0	0.000162038	0.06	0.012939555
ACGR3	0	0.001271747	0.07	0.013001375
ACGR3	0	0.008662371	0.08	0.008535839
ACGR3	0	0.013215242	0.3	0.140424643
ACGR3	1	0.547111988	0.09	0.118708672
ACGR3	0	0.002309749	0.07	0.016955047
ACGR3	0	0.56192525	0.69	0.696648998
ACGR3	1	0.50971707	0.4	0.577488233
ACGR3	0	0.012859244	0.08	0.010017641
ACGR3	0	0.22015473	0.17	0.012471969
ACGR3	0	0.017726534	1.00E-04	0.012497343
ACGR3	0	0.00572532	0.08	0.099580035
ACGR3	0	1.00E-04	1.00E-04	0.007243257
ACGR3	0	1.00E-04	1.00E-04	0.007892081
ACGR3	0	0.008967582	0.37	0.027466863
ACGR3	0	0.007917705	0.45	0.049287077
ACGR3	0	0.126926425	1.00E-04	0.067802664
ACGR3	0	0.06517576	0.16	0.01864917
ACGR3	0	0.023913075	0.39	0.068630163
ACGR3	1	0.754315248	0.31	0.107089496
ACGR3	0	0.120476875	0.17	0.315531211
ACGR3	0	0.000942182	0.17	0.049305726
ACGR3	1	0.022707747	0.27	0.44267519
ACGR3	0	0.101803566	0.4	0.172809475
ACGR3	0	1.00E-04	1.00E-04	0.018418899
ACGR3	0	0.383916688	0.27	0.453280031
ACGR3	0	0.078754938	0.26	0.237973052
ACGR3	1	1.00E-04	0.09	0.012171599
ACGR3	0	0.002339426	0.3	0.051015792
ACGR3	1	0.0073327	0.58	0.160669205
ACGR3	0	0.400348727	0.26	0.169092833
ACGR3	0	0.001478172	0.17	0.043834669
ACGR3	0	0.023952665	1.00E-04	0.037761325
ACGR3	0	0.120910563	0.18	0.122691843
ACGR3	0	0.049158983	1.00E-04	0.127372552
ACGR3	0	0.023998655	0.17	0.059084817
ACGR3	0	0.315549541	0.36	0.186508377
ACGR3	1	0.530345334	0.39	0.479507008
ACGR3	1	0.026006834	0.16	0.519776612
ACGR3	0	0.251653423	1.00E-04	0.032725261
ACGR3	0	0.942265639	0.46	0.27253304
ACGR3	0	0.004531501	0.24	0.033443332
ACGR3	1	0.912681812	1.00E-04	0.243139412
ACGR3	0	0.056256112	0.17	0.018573869
ACGR3	1	0.245874499	0.08	0.04826146
ACGR3	0	0.095581372	0.16	0.050562951
ACGR3	0	0.023632682	0.18	0.101183377
ACGR3	0	0.024346036	0.17	0.270960826
ACGR3	0	0.639577652	0.47	0.335962928
ACGR3	1	0.216619737	0.17	0.322453742
ACGR3	0	0.686279462	0.71	0.453641066
ACGR3	1	0.676912273	0.68	0.574851697
ACGR3	0	0.341371619	0.35	0.43420946
ACGR3	1	0.548039041	0.57	0.671638385
ACGR3	0	0.863747643	0.38	0.432185095
ACGR3	0	0.446582566	0.44	0.561548229
ACGR3	0	0.660537336	0.37	0.348405916
ACGR3	1	0.734498208	0.46	0.40654681
ACGR3	1	0.571849018	0.25	0.310950351
ACGR3	0	0.016026574	1.00E-04	0.069338142
ACGR3	0	0.004963003	0.08	0.042010275
ACGR3	0	0.001351559	0.16	0.109316744
ACGR3	1	0.421617359	0.08	0.070336567
ACGR3	0	0.709285733	0.18	0.125500823
ACGR3	0	0.619718351	0.28	0.35744632
ACGR3	0	1.00E-04	1.00E-04	0.034367665
ACGR3	0	0.619819085	0.34	0.17705189
ACGR3	0	0.673407661	0.54	0.047334111
ACGR3	1	0.668301105	0.18	0.351274351
ACGR3	0	1.00E-04	0.07	0.010870242
ACGR3	0	1.00E-04	1.00E-04	0.009571698
ACGR3	0	1.00E-04	1.00E-04	0.008452391
ACGR3	0	1.00E-04	1.00E-04	0.012100538
ACGR3	0	1.00E-04	0.06	0.008412104
ACGR3	0	0.160609681	0.17	0.009546273
ACGR3	0	0.000264676	0.16	0.008280531
ACGR3	0	1.00E-04	1.00E-04	0.00860831
ACGR3	0	0.000372199	1.00E-04	0.016904326
ACGR3	0	1.00E-04	1.00E-04	0.034259407
ACGR3	0	1.00E-04	1.00E-04	0.009184505
ACGR3	0	1.00E-04	1.00E-04	0.031354937
ACGR3	0	0.118214029	0.16	0.029103617
ACGR3	0	1.00E-04	1.00E-04	0.009301879
ACGR3	0	1.00E-04	1.00E-04	0.013271414
ACGR3	0	1.00E-04	1.00E-04	0.009078182
ACGR3	0	1.00E-04	1.00E-04	0.018755393
ACGR3	0	1.00E-04	1.00E-04	0.01279654
ACGR3	0	1.00E-04	1.00E-04	0.009616044
ACGR3	0	0.001630268	0.08	0.012914975
ACGR3	0	0.036997583	0.07	0.019416403
ACGR3	0	1.00E-04	0.09	0.029710689
ACGR3	0	0.000692273	1.00E-04	0.009567114
ACGR3	0	1.00E-04	1.00E-04	0.009268887
ACGR3	0	1.00E-04	1.00E-04	0.007081484
ACGR3	0	0.000225849	1.00E-04	0.007524548
ACGR3	0	1.00E-04	0.08	0.028794129
ACGR3	0	1.00E-04	1.00E-04	0.007117855
ACGR3	0	1.00E-04	1.00E-04	0.009505466
ACGR3	0	0.000171378	1.00E-04	0.008198371
ACGR3	0	1.00E-04	1.00E-04	0.007694342
ACGR3	0	1.00E-04	1.00E-04	0.034482777
ACGR3	0	1.00E-04	0.08	0.008827778
ACGR3	0	0.001114848	1.00E-04	0.008175677
ACGR3	0	1.00E-04	0.06	0.014599224
ACGR3	0	1.00E-04	1.00E-04	0.011798152
ACGR3	0	0.001318207	1.00E-04	0.030712598
ACGR3	0	0.003343931	0.08	0.012936797
ACGR3	0	0.003510919	1.00E-04	0.017914114
ACGR3	0	1.00E-04	0.07	0.009847295
ACGR3	0	1.00E-04	1.00E-04	0.00721065
ACGR3	0	1.00E-04	1.00E-04	0.013646083
ACGR3	0	1.00E-04	1.00E-04	0.011258192
ACGR3	1	0.950445827	0.48	0.643241126
ACGR3	0	0.880897674	0.18	0.17252203
ACGR3	0	0.224807557	0.48	0.234539487
ACGR3	0	0.01036634	0.09	0.0121626
ACGR3	0	1.00E-04	1.00E-04	0.009820565
ACGR3	0	1.00E-04	0.08	0.01543853
ACGR3	0	1.00E-04	1.00E-04	0.011250813
ACGR3	0	0.079224495	0.18	0.058508804
ACGR3	0	0.01151772	1.00E-04	0.008999701
ACGR3	0	0.901407029	0.17	0.035935716
ACGR3	0	0.000950101	0.08	0.02629868
ACGR3	0	1.00E-04	1.00E-04	0.007172622
ACGR3	0	0.000493005	1.00E-04	0.00932188
ACGR3	0	1.00E-04	1.00E-04	0.022805856
ACGR3	0	1.00E-04	1.00E-04	0.00752091
ACGR3	0	0.001622182	0.09	0.112183861
ACGR3	0	0.000110543	1.00E-04	0.051461205
ACGR3	0	0.003080251	0.08	0.018595348
ACGR3	0	0.099875976	0.08	0.34021064
ACGR3	0	0.460656327	0.08	0.057777025
